envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
1145	15309000	15285000	15045000	15045000	15765000	15405000	14542151.4242879
1146	15306000	15282000	15042000	15042000	15762000	15402000	14554383.808096
1147	15327000	15279000	15039000	15039000	15879000	15399000	14566604.197901
1148	15348000	15276000	15036000	15036000	15996000	15396000	14578836.5817091
1149	15345000	15273000	15033000	15033000	15993000	15393000	14591068.9655172
1150	15390000	15390000	15150000	15030000	15990000	15390000	14603301.3493253
1151	15435000	15387000	15267000	15027000	16107000	15387000	14615521.7391304
1152	15432000	15384000	15264000	15024000	16104000	15384000	14627742.1289355
1153	15429000	15381000	15261000	15021000	16101000	15381000	14639974.5127436
1154	15426000	15378000	15258000	15018000	16098000	15378000	14652218.8905547
1155	15423000	15375000	15255000	15015000	16095000	15375000	14664463.2683658
1156	15420000	15372000	15252000	15012000	16092000	15372000	14676695.6521739
1157	15417000	15369000	15249000	15009000	16089000	15369000	14688928.035982
1158	15414000	15366000	15246000	15006000	16086000	15366000	14701148.4257871
1159	15459000	15363000	15363000	15123000	16083000	15363000	14713380.8095952
1160	15456000	15360000	15360000	15120000	16080000	15360000	14725601.1994003
1161	15453000	15357000	15357000	15117000	16077000	15357000	14737821.5892054
1162	15498000	15474000	15354000	15114000	16074000	15474000	14750077.9610195
1163	15495000	15471000	15351000	15111000	16071000	15471000	14762334.3328336
1164	15492000	15468000	15348000	15108000	16068000	15468000	14774602.6986507
1165	15489000	15465000	15345000	15105000	16065000	15465000	14786871.0644678
1166	15486000	15462000	15342000	15102000	16062000	15462000	14799115.4422789
1167	15483000	15459000	15339000	15099000	16059000	15459000	14811359.82009
1168	15528000	15456000	15456000	15096000	16056000	15576000	14823604.1979011
1169	15549000	15453000	15453000	15213000	16053000	15573000	14835860.5697151
1170	15570000	15450000	15570000	15210000	16050000	15570000	14848116.9415292
1171	15591000	15567000	15567000	15207000	16047000	15567000	14860385.3073463
1172	15588000	15564000	15564000	15204000	16044000	15564000	14872653.6731634
1173	15609000	15561000	15561000	15201000	16041000	15681000	14884922.0389805
1174	15606000	15558000	15558000	15198000	16038000	15678000	14897166.4167916
1175	15627000	15675000	15555000	15195000	16035000	15675000	14909446.7766117
1176	15672000	15672000	15672000	15312000	16032000	15672000	14921727.1364318
1177	15693000	15669000	15669000	15309000	16149000	15669000	14934007.4962519
1178	15690000	15666000	15666000	15306000	16146000	15666000	14946287.856072
1179	15687000	15663000	15663000	15303000	16143000	15663000	14958556.2218891
1180	15684000	15660000	15660000	15300000	16140000	15660000	14970812.5937031
1181	15681000	15657000	15657000	15297000	16137000	15657000	14983056.9715142
1182	15726000	15774000	15654000	15294000	16254000	15654000	14995301.3493253
1183	15723000	15771000	15651000	15291000	16251000	15651000	15007569.7151424
1184	15744000	15768000	15648000	15288000	16248000	15768000	15019850.0749625
1185	15789000	15765000	15765000	15285000	16245000	15885000	15032118.4407796
1186	15786000	15762000	15762000	15282000	16242000	15882000	15044374.8125937
1187	15807000	15879000	15759000	15279000	16239000	15879000	15056655.1724138
1188	15852000	15876000	15876000	15276000	16236000	15996000	15068911.5442279
1189	15849000	15873000	15873000	15273000	16233000	15993000	15081167.916042
1190	15870000	15870000	15990000	15270000	16230000	15990000	15093412.2938531
1191	15867000	15867000	15987000	15267000	16227000	15987000	15105644.6776612
1192	15864000	15864000	15984000	15264000	16224000	15984000	15117877.0614693
1193	15861000	15861000	15981000	15261000	16221000	15981000	15130085.4572714
1194	15858000	15858000	15978000	15258000	16218000	15978000	15142281.8590705
1195	15855000	15855000	15975000	15255000	16215000	15975000	15154490.2548726
1196	15852000	15852000	15972000	15252000	16212000	15972000	15166698.6506747
1197	15849000	15849000	15969000	15249000	16209000	15969000	15178919.0404798
1198	15870000	15846000	15966000	15366000	16206000	15966000	15191175.4122939
1199	15891000	15963000	15963000	15363000	16203000	15963000	15203419.7901049
1200	15912000	15960000	15960000	15480000	16200000	15960000	15215676.161919
1201	15933000	15957000	15957000	15477000	16197000	16077000	15227920.5397301
1202	15930000	15954000	15954000	15474000	16194000	16074000	15240140.9295352
1203	15927000	15951000	15951000	15471000	16191000	16071000	15252361.3193403
1204	15924000	15948000	15948000	15468000	16188000	16068000	15264569.7151424
1205	15945000	15945000	15945000	15585000	16185000	16065000	15276778.1109445
1206	15966000	15942000	15942000	15702000	16182000	16062000	15288974.5127436
1207	15963000	15939000	15939000	15699000	16179000	16059000	15301170.9145427
1208	16008000	16056000	15936000	15816000	16176000	16056000	15313367.3163418
1209	16005000	16053000	15933000	15813000	16173000	16053000	15325539.7301349
1210	16002000	16050000	15930000	15810000	16170000	16050000	15337712.143928
1211	16023000	16047000	15927000	15807000	16287000	16047000	15349884.5577211
1212	16020000	16044000	15924000	15804000	16284000	16044000	15362032.9835082
1213	16041000	16041000	15921000	15801000	16281000	16161000	15374181.4092954
1214	16062000	16038000	15918000	15918000	16278000	16158000	15386365.8170915
1215	16083000	16155000	15915000	15915000	16275000	16155000	15398538.2308846
1216	16104000	16152000	15912000	15912000	16392000	16152000	15410710.6446777
1217	16149000	16269000	15909000	16029000	16389000	16149000	15422895.0524738
1218	16170000	16386000	15906000	16026000	16386000	16146000	15435067.4662669
1219	16191000	16383000	15903000	16023000	16383000	16263000	15447227.886057
1220	16212000	16380000	15900000	16020000	16500000	16260000	15459376.3118441
1221	16257000	16377000	15897000	16137000	16497000	16377000	15471512.7436282
1222	16254000	16374000	15894000	16134000	16494000	16374000	15483661.1694153
1223	16275000	16371000	15891000	16131000	16611000	16371000	15495797.6011994
1224	16344000	16368000	16008000	16248000	16728000	16368000	15507946.0269865
1225	16341000	16365000	16005000	16245000	16725000	16365000	15520082.4587706
1226	16386000	16482000	16122000	16242000	16722000	16362000	15532230.8845577
1227	16407000	16479000	16119000	16239000	16719000	16479000	15544367.3163418
1228	16428000	16476000	16116000	16236000	16716000	16596000	15556503.7481259
1229	16449000	16473000	16113000	16353000	16713000	16593000	15568628.185907
1230	16470000	16470000	16110000	16350000	16830000	16590000	15580728.6356822
1231	16491000	16467000	16107000	16347000	16827000	16707000	15592841.0794603
1232	16512000	16464000	16104000	16464000	16824000	16704000	15604977.5112444
1233	16533000	16461000	16101000	16461000	16821000	16821000	15617113.9430285
1234	16530000	16458000	16098000	16458000	16818000	16818000	15629262.3688156
1235	16551000	16575000	16095000	16455000	16815000	16815000	15641398.8005997
1236	16572000	16572000	16092000	16572000	16812000	16812000	15653511.2443778
1237	16593000	16569000	16089000	16689000	16809000	16809000	15665635.6821589
1238	16614000	16566000	16086000	16686000	16806000	16926000	15677772.113943
1239	16611000	16563000	16083000	16683000	16803000	16923000	15689908.5457271
1240	16632000	16560000	16080000	16800000	16800000	16920000	15702032.9835082
1241	16701000	16677000	16197000	16797000	16797000	17037000	15714145.4272864
1242	16722000	16794000	16194000	16794000	16794000	17034000	15726245.8770615
1243	16719000	16791000	16191000	16791000	16791000	17031000	15738358.3208396
1244	16740000	16788000	16188000	16908000	16788000	17028000	15750446.7766117
1245	16809000	16905000	16305000	16905000	16905000	17025000	15762535.2323838
1246	16806000	16902000	16302000	16902000	16902000	17022000	15774635.6821589
1247	16827000	17019000	16299000	16899000	16899000	17019000	15786724.137931
1248	16824000	17016000	16296000	16896000	16896000	17016000	15798812.5937031
1249	16845000	17013000	16413000	16893000	16893000	17013000	15810901.0494753
1250	16842000	17010000	16410000	16890000	16890000	17010000	15822977.5112444
1251	16839000	17007000	16407000	16887000	16887000	17007000	15835053.9730135
1252	16860000	17004000	16404000	16884000	17004000	17004000	15847094.4527736
1253	16857000	17001000	16401000	16881000	17001000	17001000	15859146.9265367
1254	16902000	16998000	16518000	16998000	16998000	16998000	15871223.3883058
1255	16899000	16995000	16515000	16995000	16995000	16995000	15883287.856072
1256	16896000	16992000	16512000	16992000	16992000	16992000	15895352.3238381
1257	16893000	16989000	16509000	16989000	16989000	16989000	15907440.7796102
1258	16962000	17106000	16626000	16986000	16986000	17106000	15919517.2413793
1259	17007000	17103000	16743000	17103000	16983000	17103000	15931605.6971514
1260	17052000	17220000	16740000	17100000	17100000	17100000	15943706.1469265
1261	17073000	17217000	16857000	17097000	17097000	17097000	15955794.6026987
1262	17094000	17334000	16854000	17094000	17094000	17094000	15967895.0524738
1263	17115000	17331000	16851000	17211000	17091000	17091000	15979995.5022489
1264	17112000	17328000	16848000	17208000	17088000	17088000	15992107.946027
1265	17109000	17325000	16845000	17205000	17085000	17085000	16004208.3958021
1266	17106000	17322000	16842000	17202000	17082000	17082000	16016308.8455772
1267	17127000	17319000	16959000	17199000	17079000	17079000	16028409.2953523
1268	17196000	17436000	16956000	17196000	17196000	17196000	16040497.7511244
1269	17217000	17433000	16953000	17313000	17193000	17193000	16052598.2008995
1270	17238000	17430000	17070000	17310000	17190000	17190000	16064698.6506747
1271	17235000	17427000	17067000	17307000	17187000	17187000	16076787.1064468
1272	17256000	17424000	17064000	17424000	17184000	17184000	16088887.5562219
1273	17301000	17421000	17061000	17421000	17301000	17301000	16100988.005997
1274	17322000	17538000	17058000	17418000	17298000	17298000	16113088.4557721
1275	17319000	17535000	17055000	17415000	17295000	17295000	16125176.9115442
1276	17316000	17532000	17052000	17412000	17292000	17292000	16137277.3613193
1277	17337000	17529000	17049000	17409000	17409000	17289000	16149377.8110945
1278	17334000	17526000	17046000	17406000	17406000	17286000	16161454.2728636
1279	17379000	17523000	17163000	17403000	17523000	17283000	16173542.7286357
1280	17400000	17640000	17160000	17400000	17520000	17280000	16185631.1844078
1281	17397000	17637000	17157000	17397000	17517000	17277000	16197695.6521739
1282	17418000	17754000	17154000	17394000	17514000	17274000	16209772.113943
1283	17439000	17751000	17151000	17511000	17511000	17271000	16221872.5637181
1284	17460000	17868000	17148000	17508000	17508000	17268000	16233949.0254873
1285	17457000	17865000	17145000	17505000	17505000	17265000	16246025.4872564
1286	17478000	17862000	17142000	17502000	17502000	17382000	16258113.9430285
1287	17475000	17859000	17139000	17499000	17499000	17379000	16270202.3988006
1288	17496000	17856000	17256000	17496000	17496000	17376000	16282266.8665667
1289	17517000	17853000	17373000	17493000	17493000	17373000	16294331.3343328
1290	17538000	17850000	17370000	17490000	17610000	17370000	16306395.802099
1291	17535000	17847000	17367000	17487000	17607000	17367000	16318436.2818591
1292	17532000	17844000	17364000	17484000	17604000	17364000	16330476.7616192
1293	17577000	17961000	17361000	17601000	17601000	17361000	16342505.2473763
1294	17574000	17958000	17358000	17598000	17598000	17358000	16354533.7331334
1295	17595000	17955000	17355000	17595000	17715000	17355000	16366586.2068966
1296	17616000	17952000	17352000	17592000	17832000	17352000	16378614.6926537
1297	17613000	17949000	17349000	17589000	17829000	17349000	16390643.1784108
1298	17634000	17946000	17346000	17586000	17826000	17466000	16402659.6701649
1299	17631000	17943000	17343000	17583000	17823000	17463000	16414664.167916
1300	17628000	17940000	17340000	17580000	17820000	17460000	16426656.6716642
1301	17649000	17937000	17457000	17577000	17817000	17457000	16438637.1814093
1302	17646000	17934000	17454000	17574000	17814000	17454000	16450605.6971514
1303	17643000	17931000	17451000	17571000	17811000	17451000	16462586.2068966
1304	17664000	17928000	17448000	17568000	17808000	17568000	16474542.7286357
1305	17685000	17925000	17445000	17685000	17805000	17565000	16486523.2383808
1306	17706000	17922000	17562000	17682000	17802000	17562000	16498503.7481259
1307	17751000	18039000	17559000	17679000	17799000	17679000	16510472.2638681
1308	17748000	18036000	17556000	17676000	17796000	17676000	16522440.7796102
1309	17817000	18153000	17673000	17673000	17793000	17793000	16534409.2953523
1310	17814000	18150000	17670000	17670000	17790000	17790000	16546377.8110945
1311	17835000	18267000	17667000	17667000	17787000	17787000	16558346.3268366
1312	17856000	18264000	17664000	17784000	17784000	17784000	16570314.8425787
1313	17877000	18261000	17661000	17781000	17781000	17901000	16582283.3583208
1314	17898000	18378000	17658000	17778000	17778000	17898000	16594239.88006
1315	17919000	18495000	17655000	17775000	17775000	17895000	16606196.4017991
1316	17916000	18492000	17652000	17772000	17772000	17892000	16618152.9235382
1317	17913000	18489000	17649000	17769000	17769000	17889000	16630097.4512744
1318	17934000	18486000	17766000	17766000	17766000	17886000	16642017.9910045
1319	17955000	18483000	17883000	17763000	17763000	17883000	16653938.5307346
1320	17976000	18480000	17880000	17760000	17760000	1.8e+07	16665871.0644678
1321	17973000	18477000	17877000	17757000	17757000	17997000	16677779.6101949
1322	17994000	18474000	17994000	17754000	17754000	17994000	16689700.149925
1323	18039000	18591000	17991000	17871000	17751000	17991000	16701608.6956522
1324	18060000	18708000	17988000	17868000	17748000	17988000	16713505.2473763
1325	18057000	18705000	17985000	17865000	17745000	17985000	16725401.7991005
1326	18054000	18702000	17982000	17862000	17742000	17982000	16737298.3508246
1327	18075000	18699000	17979000	17979000	17739000	17979000	16749194.9025487
1328	18096000	18696000	18096000	17976000	17736000	17976000	16761091.4542729
1329	18093000	18693000	18093000	17973000	17733000	17973000	16772964.017991
1330	18138000	18810000	18090000	18090000	17730000	17970000	16784836.5817091
1331	18135000	18807000	18087000	18087000	17727000	17967000	16796685.1574213
1332	18156000	18804000	18204000	18084000	17724000	17964000	16808533.7331334
1333	18153000	18801000	18201000	18081000	17721000	17961000	16820394.3028486
1334	18150000	18798000	18198000	18078000	17718000	17958000	16832254.8725637
1335	18171000	18795000	18195000	18195000	17715000	17955000	16844091.4542729
1336	18192000	18912000	18192000	18192000	17712000	17952000	16855940.029985
1337	18237000	18909000	18309000	18189000	17709000	18069000	16867776.6116942
1338	18234000	18906000	18306000	18186000	17706000	18066000	16879601.1994003
1339	18255000	19023000	18303000	18183000	17703000	18063000	16891425.7871064
1340	18252000	19020000	18300000	18180000	17700000	18060000	16903238.3808096
1341	18273000	19017000	18297000	18297000	17697000	18057000	16915050.9745127
1342	18270000	19014000	18294000	18294000	17694000	18054000	16926863.5682159
1343	18267000	19011000	18291000	18291000	17691000	18051000	16938676.161919
1344	18288000	19008000	18288000	18288000	17688000	18168000	16950476.7616192
1345	18285000	19005000	18285000	18285000	17685000	18165000	16962277.3613193
1346	18306000	19122000	18282000	18282000	17682000	18162000	16974065.9670165
1347	18327000	19119000	18399000	18279000	17679000	18159000	16985854.5727136
1348	18348000	19116000	18396000	18276000	17676000	18276000	16997631.1844078
1349	18345000	19113000	18393000	18273000	17673000	18273000	17009407.796102
1350	18342000	19110000	18390000	18270000	17670000	18270000	17021208.3958021
1351	18363000	19107000	18387000	18267000	17667000	18387000	17033008.9955022
1352	18360000	19104000	18384000	18264000	17664000	18384000	17044785.6071964
1353	18357000	19101000	18381000	18261000	17661000	18381000	17056574.2128936
1354	18354000	19098000	18378000	18258000	17658000	18378000	17068338.8305847
1355	18375000	19095000	18495000	18255000	17655000	18375000	17080091.4542729
1356	18372000	19092000	18492000	18252000	17652000	18372000	17091856.071964
1357	18417000	19089000	18609000	18369000	17649000	18369000	17103608.6956522
1358	18438000	19086000	18726000	18366000	17646000	18366000	17115349.3253373
1359	18459000	19083000	18723000	18363000	17643000	18483000	17127089.9550225
1360	18456000	19080000	18720000	18360000	17640000	18480000	17138830.5847076
1361	18453000	19077000	18717000	18357000	17637000	18477000	17150583.2083958
1362	18450000	19074000	18714000	18354000	17634000	18474000	17162335.832084
1363	18471000	19071000	18831000	18351000	17631000	18471000	17174076.4617691
1364	18468000	19068000	18828000	18348000	17628000	18468000	17185817.0914543
1365	18465000	19065000	18825000	18345000	17625000	18465000	17197533.7331334
1366	18462000	19062000	18822000	18342000	17622000	18462000	17209250.3748126
1367	18459000	19059000	18819000	18339000	17619000	18459000	17220943.0284858
1368	18456000	19056000	18816000	18336000	17616000	18456000	17232647.6761619
1369	18453000	19053000	18813000	18333000	17613000	18453000	17244340.3298351
1370	18474000	19050000	18930000	18330000	17610000	18450000	17256032.9835082
1371	18471000	19047000	18927000	18327000	17607000	18447000	17267737.6311844
1372	18492000	19044000	18924000	18324000	17724000	18444000	17279442.2788606
1373	18513000	19161000	18921000	18321000	17721000	18441000	17291158.9205397
1374	18510000	19158000	18918000	18318000	17718000	18438000	17302875.5622189
1375	18507000	19155000	18915000	18315000	17715000	18435000	17314592.2038981
1376	18528000	19152000	19032000	18312000	17712000	18432000	17326308.8455772
1377	18549000	19149000	19029000	18429000	17709000	18429000	17338025.4872564
1378	18570000	19146000	19146000	18426000	17706000	18426000	17349742.1289355
1379	18591000	19263000	19143000	18423000	17703000	18423000	17361434.7826087
1380	18588000	19260000	19140000	18420000	17700000	18420000	17373115.4422789
1381	18585000	19257000	19137000	18417000	17697000	18417000	17384784.107946
1382	18606000	19254000	19134000	18534000	17694000	18414000	17396452.7736132
1383	18627000	19251000	19131000	18531000	17691000	18531000	17408109.4452774
1384	18672000	19248000	19128000	18648000	17808000	18528000	17419754.1229385
1385	18693000	19245000	19125000	18645000	17805000	18645000	17431410.7946027
1386	18690000	19242000	19122000	18642000	17802000	18642000	17443055.4722639
1387	18687000	19239000	19119000	18639000	17799000	18639000	17454700.149925
1388	18732000	19356000	19116000	18636000	17916000	18636000	17466344.8275862
1389	18753000	19353000	19113000	18633000	18033000	18633000	17477977.5112444
1390	18750000	19350000	19110000	18630000	18030000	18630000	17489610.1949026
1391	18747000	19347000	19107000	18627000	18027000	18627000	17501230.8845577
1392	18792000	19344000	19104000	18624000	18144000	18744000	17512851.5742129
1393	18813000	19461000	19101000	18621000	18141000	18741000	17524472.2638681
1394	18810000	19458000	19098000	18618000	18138000	18738000	17536080.9595202
1395	18807000	19455000	19095000	18615000	18135000	18735000	17547689.6551724
1396	18828000	19452000	19092000	18612000	18252000	18732000	17559310.3448276
1397	18825000	19449000	19089000	18609000	18249000	18729000	17570943.0284858
1398	18822000	19446000	19086000	18606000	18246000	18726000	17582575.7121439
1399	18819000	19443000	19083000	18603000	18243000	18723000	17594208.3958021
1400	18816000	19440000	19080000	18600000	18240000	18720000	17605841.0794603
1401	18813000	19437000	19077000	18597000	18237000	18717000	17617473.7631184
1402	18810000	19434000	19074000	18594000	18234000	18714000	17629118.4407796
1403	18831000	19431000	19071000	18711000	18231000	18711000	17640763.1184408
1404	18828000	19428000	19068000	18708000	18228000	18708000	17652407.796102
1405	18873000	19545000	19065000	18825000	18225000	18705000	17664064.4677661
1406	18894000	19542000	19062000	18822000	18222000	18822000	17675733.1334333
1407	18891000	19539000	19059000	18819000	18219000	18819000	17687389.8050974
1408	18888000	19536000	19056000	18816000	18216000	18816000	17699046.4767616
1409	18885000	19533000	19053000	18813000	18213000	18813000	17710691.1544228
1410	18906000	19530000	19050000	18810000	18330000	18810000	17722335.832084
1411	18903000	19527000	19047000	18807000	18327000	18807000	17733968.5157421
1412	18924000	19524000	19044000	18924000	18324000	18804000	17745577.2113943
1413	18921000	19521000	19041000	18921000	18321000	18801000	17757173.9130435
1414	18918000	19518000	19038000	18918000	18318000	18798000	17768758.6206897
1415	18915000	19515000	19035000	18915000	18315000	18795000	17780343.3283358
1416	18912000	19512000	19032000	18912000	18312000	18792000	17791916.041979
1417	18909000	19509000	19029000	18909000	18309000	18789000	17803500.7496252
1418	18930000	19506000	19146000	18906000	18306000	18786000	17815085.4572714
1419	18927000	19503000	19143000	18903000	18303000	18783000	17826670.1649175
1420	18948000	19500000	19140000	19020000	18300000	18780000	17838242.8785607
1421	18969000	19497000	19137000	19137000	18297000	18777000	17849779.6101949
1422	18990000	19494000	19254000	19134000	18294000	18774000	17861316.3418291
1423	18987000	19491000	19251000	19131000	18291000	18771000	17872877.0614693
1424	18984000	19488000	19248000	19128000	18288000	18768000	17884437.7811094
1425	18981000	19485000	19245000	19125000	18285000	18765000	17895986.5067466
1426	19002000	19482000	19242000	19122000	18282000	18882000	17907535.2323838
1427	18999000	19479000	19239000	19119000	18279000	18879000	17919071.964018
1428	19020000	19476000	19356000	19116000	18276000	18876000	17930608.6956522
1429	19017000	19473000	19353000	19113000	18273000	18873000	17942145.4272864
1430	19014000	19470000	19350000	19110000	18270000	18870000	17953682.1589205
1431	19011000	19467000	19347000	19107000	18267000	18867000	17965206.8965517
1432	19008000	19464000	19344000	19104000	18264000	18864000	17976731.6341829
1433	19029000	19461000	19341000	19101000	18381000	18861000	17988244.3778111
1434	19050000	19458000	19338000	19098000	18498000	18858000	17999757.1214393
1435	19047000	19455000	19335000	19095000	18495000	18855000	18011269.8650675
1436	19044000	19452000	19332000	19092000	18492000	18852000	18022794.6026986
1437	19041000	19449000	19329000	19089000	18489000	18849000	18034307.3463268
1438	19062000	19446000	19446000	19086000	18486000	18846000	18045820.089955
1439	19083000	19443000	19563000	19083000	18483000	18843000	18057320.8395802
1440	19080000	19440000	19560000	19080000	18480000	18840000	18068845.5772114
1441	19101000	19437000	19677000	19077000	18477000	18837000	18080370.3148426
1442	19122000	19434000	19674000	19194000	18474000	18834000	18091883.0584708
1443	19119000	19431000	19671000	19191000	18471000	18831000	18103395.802099
1444	19116000	19428000	19668000	19188000	18468000	18828000	18114908.5457271
1445	19113000	19425000	19665000	19185000	18465000	18825000	18126409.2953523
1446	19158000	19422000	19782000	19182000	18582000	18822000	18137898.0509745
1447	19155000	19419000	19779000	19179000	18579000	18819000	18149386.8065967
1448	19152000	19416000	19776000	19176000	18576000	18816000	18160911.5442279
1449	19173000	19413000	19773000	19173000	18693000	18813000	18172436.2818591
1450	19194000	19410000	19770000	19170000	18810000	18810000	18183973.0134933
1451	19215000	19527000	19767000	19167000	18807000	18807000	18195509.7451274
1452	19284000	19644000	19764000	19284000	18924000	18804000	18207070.4647676
1453	19305000	19641000	19761000	19281000	19041000	18801000	18218643.1784108
1454	19302000	19638000	19758000	19278000	19038000	18798000	18230191.904048
1455	19299000	19635000	19755000	19275000	19035000	18795000	18241728.6356822
1456	19296000	19632000	19752000	19272000	19032000	18792000	18253265.3673163
1457	19341000	19749000	19749000	19389000	19029000	18789000	18264790.1049475
1458	19338000	19746000	19746000	19386000	19026000	18786000	18276326.8365817
1459	19335000	19743000	19743000	19383000	19023000	18783000	18287863.5682159
1460	19332000	19740000	19740000	19380000	19020000	18780000	18299412.2938531
1461	19353000	19737000	19737000	19377000	19017000	18897000	18310937.0314843
1462	19350000	19734000	19734000	19374000	19014000	18894000	18322461.7691154
1463	19347000	19731000	19731000	19371000	19011000	18891000	18333986.5067466
1464	19344000	19728000	19728000	19368000	19008000	18888000	18345499.2503748
1465	19365000	19845000	19725000	19365000	19005000	18885000	18357023.988006
1466	19362000	19842000	19722000	19362000	19002000	18882000	18368548.7256372
1467	19407000	19839000	19719000	19479000	19119000	18879000	18380073.4632684
1468	19404000	19836000	19716000	19476000	19116000	18876000	18391598.2008995
1469	19425000	19833000	19833000	19473000	19113000	18873000	18403122.9385307
1470	19446000	19830000	19830000	19590000	19110000	18870000	18414635.6821589
1471	19443000	19827000	19827000	19587000	19107000	18867000	18426160.4197901
1472	19440000	19824000	19824000	19584000	19104000	18864000	18437661.1694153
1473	19437000	19821000	19821000	19581000	19101000	18861000	18449173.9130435
1474	19482000	19818000	19938000	19578000	19218000	18858000	18460674.6626687
1475	19479000	19815000	19935000	19575000	19215000	18855000	18472163.4182909
1476	19500000	19812000	19932000	19692000	19212000	18852000	18483640.17991
1477	19497000	19809000	19929000	19689000	19209000	18849000	18495104.9475262
1478	19494000	19806000	19926000	19686000	19206000	18846000	18506569.7151424
1479	19491000	19803000	19923000	19683000	19203000	18843000	18518010.4947526
1480	19512000	19920000	19920000	19680000	19200000	18840000	18529451.2743628
1481	19533000	19917000	20037000	19677000	19197000	18837000	18540892.053973
1482	19554000	20034000	20034000	19674000	19194000	18834000	18552332.8335832
1483	19575000	20031000	20031000	19791000	19191000	18831000	18563785.6071964
1484	19620000	20148000	20028000	19788000	19188000	18948000	18575238.3808096
1485	19617000	20145000	20025000	19785000	19185000	18945000	18586691.1544228
1486	19614000	20142000	20022000	19782000	19182000	18942000	18598131.934033
1487	19635000	20139000	20139000	19779000	19179000	18939000	18609572.7136432
1488	19632000	20136000	20136000	19776000	19176000	18936000	18621025.4872564
1489	19653000	20133000	20133000	19773000	19293000	18933000	18632478.2608696
1490	19650000	20130000	20130000	19770000	19290000	18930000	18643919.0404798
1491	19647000	20127000	20127000	19767000	19287000	18927000	18655371.814093
1492	19668000	20124000	20124000	19764000	19404000	18924000	18666824.5877061
1493	19665000	20121000	20121000	19761000	19401000	18921000	18678277.3613193
1494	19686000	20118000	20118000	19878000	19398000	18918000	18689718.1409295
1495	19683000	20115000	20115000	19875000	19395000	18915000	18701158.9205397
1496	19680000	20112000	20112000	19872000	19392000	18912000	18712599.7001499
1497	19677000	20109000	20109000	19869000	19389000	18909000	18724040.4797601
1498	19698000	20106000	20106000	19866000	19386000	19026000	18735493.2533733
1499	19743000	20223000	20103000	19863000	19383000	19143000	18746958.0209895
1500	19788000	20220000	20100000	19860000	19500000	19260000	18758410.7946027
1501	19785000	20217000	20097000	19857000	19497000	19257000	18769851.5742129
1502	19782000	20214000	20094000	19854000	19494000	19254000	18781292.3538231
1503	19779000	20211000	20091000	19851000	19491000	19251000	18792733.1334333
1504	19776000	20208000	20088000	19848000	19488000	19248000	18804173.9130435
1505	19797000	20205000	20205000	19845000	19485000	19245000	18815602.6986507
1506	19818000	20322000	20202000	19842000	19482000	19242000	18827031.4842579
1507	19815000	20319000	20199000	19839000	19479000	19239000	18838460.2698651
1508	19812000	20316000	20196000	19836000	19476000	19236000	18849877.0614693
1509	19833000	20313000	20193000	19833000	19593000	19233000	18861293.8530735
1510	19830000	20310000	20190000	19830000	19590000	19230000	18872698.6506747
1511	19827000	20307000	20187000	19827000	19587000	19227000	18884115.4422789
1512	19824000	20304000	20184000	19824000	19584000	19224000	18895532.2338831
1513	19821000	20301000	20181000	19821000	19581000	19221000	18906973.0134933
1514	19842000	20298000	20178000	19818000	19578000	19338000	18918401.7991005
1515	19839000	20295000	20175000	19815000	19575000	19335000	18929818.5907046
1516	19836000	20292000	20172000	19812000	19572000	19332000	18941235.3823088
1517	19857000	20289000	20289000	19809000	19569000	19329000	18952652.173913
1518	19854000	20286000	20286000	19806000	19566000	19326000	18964068.9655172
1519	19851000	20283000	20283000	19803000	19563000	19323000	18975485.7571214
1520	19848000	20280000	20280000	19800000	19560000	19320000	18986902.5487256
1521	19869000	20397000	20277000	19797000	19557000	19317000	18998307.3463268
1522	19890000	20394000	20274000	19794000	19554000	19434000	19009700.149925
1523	19887000	20391000	20271000	19791000	19551000	19431000	19021104.9475262
1524	19884000	20388000	20268000	19788000	19548000	19428000	19032497.7511244
1525	19881000	20385000	20265000	19785000	19545000	19425000	19043866.5667166
1526	19878000	20382000	20262000	19782000	19542000	19422000	19055223.3883058
1527	19923000	20379000	20379000	19899000	19539000	19419000	19066580.2098951
1528	19920000	20376000	20376000	19896000	19536000	19416000	19077937.0314843
1529	19917000	20373000	20373000	19893000	19533000	19413000	19089293.8530735
1530	19914000	20370000	20370000	19890000	19530000	19410000	19100650.6746627
1531	19959000	20367000	20487000	19887000	19647000	19407000	19111995.5022489
1532	19956000	20364000	20484000	19884000	19644000	19404000	19123352.3238381
1533	19953000	20361000	20481000	19881000	19641000	19401000	19134709.1454273
1534	19974000	20358000	20478000	19998000	19638000	19398000	19146101.9490255
1535	19971000	20355000	20475000	19995000	19635000	19395000	19157482.7586207
1536	19992000	20352000	20472000	20112000	19632000	19392000	19168875.5622189
1537	19989000	20349000	20469000	20109000	19629000	19389000	19180256.3718141
1538	19986000	20346000	20466000	20106000	19626000	19386000	19191613.1934033
1539	20007000	20343000	20463000	20103000	19623000	19503000	19202970.0149925
1540	20028000	20340000	20460000	20220000	19620000	19500000	19214302.8485757
1541	20049000	20337000	20577000	20217000	19617000	19497000	19225647.6761619
1542	20046000	20334000	20574000	20214000	19614000	19494000	19237004.4977511
1543	20067000	20451000	20571000	20211000	19611000	19491000	19248361.3193403
1544	20064000	20448000	20568000	20208000	19608000	19488000	19259718.1409295
