envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
5826	48594000	45522000	50082000	50562000	48762000	48042000	48354491.7541229
5827	48591000	45519000	50079000	50559000	48759000	48039000	48359000
5828	48588000	45516000	50076000	50556000	48756000	48036000	48363496.2518741
5829	48585000	45513000	50073000	50553000	48753000	48033000	48367992.5037481
5830	48582000	45510000	50070000	50550000	48750000	48030000	48372488.7556222
5831	48579000	45507000	50067000	50547000	48747000	48027000	48376997.0014992
5832	48576000	45504000	50064000	50544000	48744000	48024000	48381481.2593703
5833	48597000	45501000	50061000	50541000	48741000	48141000	48385977.5112444
5834	48594000	45498000	50058000	50538000	48738000	48138000	48390449.7751124
5835	48591000	45495000	50055000	50535000	48735000	48135000	48394922.0389805
5836	48588000	45492000	50052000	50532000	48732000	48132000	48399406.2968516
5837	48585000	45489000	50049000	50529000	48729000	48129000	48403878.5607196
5838	48582000	45486000	50046000	50526000	48726000	48126000	48408374.8125937
5839	48579000	45483000	50043000	50523000	48723000	48123000	48412871.0644678
5840	48600000	45600000	50040000	50520000	48720000	48120000	48417367.3163418
5841	48597000	45597000	50037000	50517000	48717000	48117000	48421875.5622189
5842	48618000	45714000	50034000	50514000	48714000	48114000	48426395.802099
5843	48615000	45711000	50031000	50511000	48711000	48111000	48430916.041979
5844	48612000	45708000	50028000	50508000	48708000	48108000	48435436.2818591
5845	48633000	45705000	50025000	50505000	48705000	48225000	48439968.5157421
5846	48630000	45702000	50022000	50502000	48702000	48222000	48444500.7496252
5847	48627000	45699000	50019000	50499000	48699000	48219000	48449032.9835082
5848	48624000	45696000	50016000	50496000	48696000	48216000	48453565.2173913
5849	48621000	45693000	50013000	50493000	48693000	48213000	48458097.4512744
5850	48642000	45810000	50010000	50490000	48690000	48210000	48462629.6851574
5851	48639000	45807000	50007000	50487000	48687000	48207000	48467161.9190405
5852	48660000	45804000	50004000	50484000	48804000	48204000	48471706.1469265
5853	48681000	45921000	50001000	50481000	48801000	48201000	48476226.3868066
5854	48678000	45918000	49998000	50478000	48798000	48198000	48480746.6266867
5855	48675000	45915000	49995000	50475000	48795000	48195000	48485242.8785607
5856	48672000	45912000	49992000	50472000	48792000	48192000	48489751.1244378
5857	48669000	45909000	49989000	50469000	48789000	48189000	48494259.3703149
5858	48666000	45906000	49986000	50466000	48786000	48186000	48498767.6161919
5859	48687000	45903000	49983000	50583000	48783000	48183000	48503287.856072
5860	48684000	45900000	49980000	50580000	48780000	48180000	48507808.095952
5861	48681000	45897000	49977000	50577000	48777000	48177000	48512316.3418291
5862	48678000	45894000	49974000	50574000	48774000	48174000	48516824.5877062
5863	48675000	45891000	49971000	50571000	48771000	48171000	48521344.8275862
5864	48672000	45888000	49968000	50568000	48768000	48168000	48525865.0674663
5865	48693000	45885000	50085000	50565000	48765000	48165000	48530385.3073463
5866	48690000	45882000	50082000	50562000	48762000	48162000	48534893.5532234
5867	48687000	45879000	50079000	50559000	48759000	48159000	48539401.7991005
5868	48684000	45876000	50076000	50556000	48756000	48156000	48543910.0449775
5869	48681000	45873000	50073000	50553000	48753000	48153000	48548430.2848576
5870	48702000	45990000	50070000	50550000	48750000	48150000	48552950.5247376
5871	48747000	46107000	50067000	50547000	48867000	48147000	48557470.7646177
5872	48744000	46104000	50064000	50544000	48864000	48144000	48561991.0044978
5873	48741000	46101000	50061000	50541000	48861000	48141000	48566511.2443778
5874	48738000	46098000	50058000	50538000	48858000	48138000	48571031.4842579
5875	48735000	46095000	50055000	50535000	48855000	48135000	48575563.7181409
5876	48732000	46092000	50052000	50532000	48852000	48132000	48580083.958021
5877	48753000	46089000	50049000	50529000	48969000	48129000	48584604.1979011
5878	48750000	46086000	50046000	50526000	48966000	48126000	48589136.4317841
5879	48771000	46203000	50043000	50523000	48963000	48123000	48593668.6656672
5880	48792000	46200000	50040000	50520000	49080000	48120000	48598188.9055472
5881	48789000	46197000	50037000	50517000	49077000	48117000	48602721.1394303
5882	48786000	46194000	50034000	50514000	49074000	48114000	48607253.3733133
5883	48807000	46191000	50031000	50511000	49071000	48231000	48611785.6071964
5884	48804000	46188000	50028000	50508000	49068000	48228000	48616305.8470765
5885	48825000	46305000	50025000	50505000	49065000	48225000	48620802.0989505
5886	48822000	46302000	50022000	50502000	49062000	48222000	48625310.3448276
5887	48819000	46299000	50019000	50499000	49059000	48219000	48629806.5967017
5888	48840000	46416000	50016000	50496000	49056000	48216000	48634314.8425787
5889	48861000	46413000	50013000	50493000	49173000	48213000	48638823.0884558
5890	48858000	46410000	50010000	50490000	49170000	48210000	48643319.3403298
5891	48855000	46407000	50007000	50487000	49167000	48207000	48647815.5922039
5892	48852000	46404000	50004000	50484000	49164000	48204000	48652311.844078
5893	48849000	46401000	50001000	50481000	49161000	48201000	48656808.095952
5894	48870000	46518000	49998000	50478000	49158000	48198000	48661304.3478261
5895	48891000	46515000	49995000	50475000	49155000	48315000	48665812.5937032
5896	48888000	46512000	49992000	50472000	49152000	48312000	48670308.8455772
5897	48885000	46509000	49989000	50469000	49149000	48309000	48674805.0974513
5898	48882000	46506000	49986000	50466000	49146000	48306000	48679289.3553223
5899	48903000	46503000	49983000	50583000	49143000	48303000	48683773.6131934
5900	48948000	46500000	50100000	50700000	49140000	48300000	48688257.8710645
5901	48969000	46497000	50097000	50697000	49137000	48417000	48692742.1289355
5902	48966000	46494000	50094000	50694000	49134000	48414000	48697226.3868066
5903	48963000	46491000	50091000	50691000	49131000	48411000	48701710.6446777
5904	48960000	46488000	50088000	50688000	49128000	48408000	48706194.9025487
5905	48957000	46485000	50085000	50685000	49125000	48405000	48710679.1604198
5906	48954000	46482000	50082000	50682000	49122000	48402000	48715175.4122939
5907	48951000	46479000	50079000	50679000	49119000	48399000	48719671.6641679
5908	48948000	46476000	50076000	50676000	49116000	48396000	48724155.922039
5909	48945000	46473000	50073000	50673000	49113000	48393000	48728652.173913
5910	48966000	46470000	50070000	50790000	49110000	48390000	48733148.4257871
5911	48963000	46467000	50067000	50787000	49107000	48387000	48737644.6776612
5912	48984000	46464000	50064000	50904000	49104000	48384000	48742140.9295352
5913	48981000	46461000	50061000	50901000	49101000	48381000	48746637.1814093
5914	48978000	46458000	50058000	50898000	49098000	48378000	48751145.4272864
5915	48999000	46455000	50055000	50895000	49215000	48375000	48755641.6791604
5916	48996000	46452000	50052000	50892000	49212000	48372000	48760125.9370315
5917	49017000	46449000	50169000	50889000	49209000	48369000	48764598.2008996
5918	49038000	46446000	50166000	50886000	49206000	48486000	48769082.4587706
5919	49059000	46443000	50163000	50883000	49203000	48603000	48773566.7166417
5920	49056000	46440000	50160000	50880000	49200000	48600000	48778050.9745127
5921	49053000	46437000	50157000	50877000	49197000	48597000	48782535.2323838
5922	49050000	46434000	50154000	50874000	49194000	48594000	48787019.4902549
5923	49071000	46431000	50151000	50991000	49191000	48591000	48791491.7541229
5924	49068000	46428000	50148000	50988000	49188000	48588000	48795952.023988
5925	49089000	46425000	50265000	50985000	49185000	48585000	48800412.2938531
5926	49110000	46422000	50262000	51102000	49182000	48582000	48804872.5637181
5927	49131000	46419000	50259000	51099000	49179000	48699000	48809320.8395802
5928	49128000	46416000	50256000	51096000	49176000	48696000	48813769.1154423
5929	49125000	46413000	50253000	51093000	49173000	48693000	48818205.3973014
5930	49122000	46410000	50250000	51090000	49170000	48690000	48822641.6791604
5931	49143000	46407000	50247000	51207000	49167000	48687000	48827077.9610195
5932	49140000	46404000	50244000	51204000	49164000	48684000	48831502.2488756
5933	49137000	46401000	50241000	51201000	49161000	48681000	48835938.5307346
5934	49158000	46398000	50358000	51198000	49158000	48678000	48840374.8125937
5935	49155000	46395000	50355000	51195000	49155000	48675000	48844811.0944528
5936	49152000	46392000	50352000	51192000	49152000	48672000	48849247.3763118
5937	49149000	46389000	50349000	51189000	49149000	48669000	48853683.6581709
5938	49146000	46386000	50346000	51186000	49146000	48666000	48858131.934033
5939	49143000	46383000	50343000	51183000	49143000	48663000	48862580.2098951
5940	49140000	46380000	50340000	51180000	49140000	48660000	48867028.4857571
5941	49161000	46377000	50337000	51297000	49137000	48657000	48871488.7556222
5942	49158000	46374000	50334000	51294000	49134000	48654000	48875961.0194903
5943	49155000	46371000	50331000	51291000	49131000	48651000	48880433.2833583
5944	49152000	46368000	50328000	51288000	49128000	48648000	48884905.5472264
5945	49173000	46365000	50325000	51285000	49125000	48765000	48889377.8110945
5946	49170000	46362000	50322000	51282000	49122000	48762000	48893862.0689655
5947	49167000	46359000	50319000	51279000	49119000	48759000	48898346.3268366
5948	49164000	46356000	50316000	51276000	49116000	48756000	48902830.5847076
5949	49185000	46353000	50313000	51273000	49113000	48873000	48907302.8485757
5950	49182000	46350000	50310000	51270000	49110000	48870000	48911775.1124438
5951	49203000	46347000	50307000	51267000	49107000	48987000	48916247.3763119
5952	49200000	46344000	50304000	51264000	49104000	48984000	48920719.6401799
5953	49197000	46341000	50301000	51261000	49101000	48981000	48925203.898051
5954	49194000	46338000	50298000	51258000	49098000	48978000	48929700.149925
5955	49191000	46335000	50295000	51255000	49095000	48975000	48934208.3958021
5956	49188000	46332000	50292000	51252000	49092000	48972000	48938716.6416792
5957	49185000	46329000	50289000	51249000	49089000	48969000	48943212.8935532
5958	49182000	46326000	50286000	51246000	49086000	48966000	48947697.1514243
5959	49179000	46323000	50283000	51243000	49083000	48963000	48952169.4152924
5960	49176000	46320000	50280000	51240000	49080000	48960000	48956653.6731634
5961	49173000	46317000	50277000	51237000	49077000	48957000	48961137.9310345
5962	49170000	46314000	50274000	51234000	49074000	48954000	48965634.1829085
5963	49191000	46311000	50271000	51231000	49071000	49071000	48970130.4347826
5964	49188000	46308000	50268000	51228000	49068000	49068000	48974602.6986507
5965	49209000	46305000	50265000	51345000	49065000	49065000	48979074.9625187
5966	49206000	46302000	50262000	51342000	49062000	49062000	48983547.2263868
5967	49203000	46299000	50259000	51339000	49059000	49059000	48988031.4842579
5968	49200000	46296000	50256000	51336000	49056000	49056000	48992515.7421289
5969	49197000	46293000	50253000	51333000	49053000	49053000	48997023.988006
5970	49194000	46290000	50250000	51330000	49050000	49050000	49001532.2338831
5971	49191000	46287000	50247000	51327000	49047000	49047000	49006040.4797601
5972	49188000	46284000	50244000	51324000	49044000	49044000	49010536.7316342
5973	49185000	46281000	50241000	51321000	49041000	49041000	49015032.9835082
5974	49182000	46278000	50238000	51318000	49038000	49038000	49019529.2353823
5975	49179000	46275000	50235000	51315000	49035000	49035000	49024013.4932534
5976	49176000	46272000	50232000	51312000	49032000	49032000	49028521.7391304
5977	49173000	46269000	50229000	51309000	49029000	49029000	49033041.9790105
5978	49218000	46386000	50226000	51426000	49026000	49026000	49037562.2188906
5979	49215000	46383000	50223000	51423000	49023000	49023000	49042082.4587706
5980	49212000	46380000	50220000	51420000	49020000	49020000	49046602.6986507
5981	49209000	46377000	50217000	51417000	49017000	49017000	49051122.9385307
5982	49206000	46374000	50214000	51414000	49014000	49014000	49055607.1964018
5983	49203000	46371000	50211000	51411000	49011000	49011000	49060091.4542729
5984	49200000	46368000	50208000	51408000	49008000	49008000	49064575.7121439
5985	49197000	46365000	50205000	51405000	49005000	49005000	49069059.970015
5986	49194000	46362000	50202000	51402000	49002000	49002000	49073520.2398801
5987	49191000	46359000	50199000	51399000	48999000	48999000	49077980.5097451
5988	49212000	46356000	50196000	51396000	48996000	49116000	49082440.7796102
5989	49209000	46353000	50193000	51393000	48993000	49113000	49086889.0554723
5990	49230000	46350000	50190000	51390000	48990000	49230000	49091337.3313343
5991	49227000	46347000	50187000	51387000	48987000	49227000	49095785.6071964
5992	49248000	46344000	50304000	51384000	48984000	49224000	49100233.8830585
5993	49245000	46341000	50301000	51381000	48981000	49221000	49104682.1589205
5994	49242000	46338000	50298000	51378000	48978000	49218000	49109130.4347826
5995	49263000	46335000	50295000	51375000	49095000	49215000	49113578.7106447
5996	49284000	46332000	50292000	51492000	49092000	49212000	49118026.9865067
5997	49281000	46329000	50289000	51489000	49089000	49209000	49122463.2683658
5998	49278000	46326000	50286000	51486000	49086000	49206000	49126887.5562219
5999	49275000	46323000	50283000	51483000	49083000	49203000	49131311.844078
6000	49272000	46320000	50280000	51480000	49080000	49200000	49135724.137931
6001	49293000	46317000	50277000	51597000	49077000	49197000	49140136.4317841
6002	49290000	46314000	50274000	51594000	49074000	49194000	49144548.7256372
6003	49335000	46311000	50271000	51711000	49071000	49311000	49148973.0134933
6004	49380000	46428000	50268000	51708000	49068000	49428000	49153421.2893553
6005	49377000	46425000	50265000	51705000	49065000	49425000	49157869.5652174
6006	49398000	46422000	50262000	51702000	49062000	49542000	49162317.8410795
6007	49395000	46419000	50259000	51699000	49059000	49539000	49166766.1169415
6008	49392000	46416000	50256000	51696000	49056000	49536000	49171214.3928036
6009	49389000	46413000	50253000	51693000	49053000	49533000	49175674.6626687
6010	49386000	46410000	50250000	51690000	49050000	49530000	49180122.9385307
6011	49383000	46407000	50247000	51687000	49047000	49527000	49184571.2143928
6012	49380000	46404000	50244000	51684000	49044000	49524000	49189031.4842579
6013	49377000	46401000	50241000	51681000	49041000	49521000	49193491.7541229
6014	49374000	46398000	50238000	51678000	49038000	49518000	49197952.023988
6015	49419000	46395000	50235000	51795000	49035000	49635000	49202412.2938531
6016	49416000	46392000	50232000	51792000	49032000	49632000	49206872.5637181
6017	49413000	46389000	50229000	51789000	49029000	49629000	49211332.8335832
6018	49410000	46386000	50226000	51786000	49026000	49626000	49215781.1094453
6019	49431000	46383000	50343000	51783000	49023000	49623000	49220229.3853074
6020	49428000	46380000	50340000	51780000	49020000	49620000	49224677.6611694
6021	49425000	46377000	50337000	51777000	49017000	49617000	49229137.9310345
6022	49422000	46374000	50334000	51774000	49014000	49614000	49233610.1949026
6023	49419000	46371000	50331000	51771000	49011000	49611000	49238082.4587706
6024	49440000	46368000	50328000	51768000	49128000	49608000	49242554.7226387
6025	49461000	46365000	50325000	51885000	49125000	49605000	49247038.9805097
6026	49458000	46362000	50322000	51882000	49122000	49602000	49251523.2383808
6027	49455000	46359000	50319000	51879000	49119000	49599000	49255995.5022489
6028	49452000	46356000	50316000	51876000	49116000	49596000	49260479.7601199
6029	49449000	46353000	50313000	51873000	49113000	49593000	49264964.017991
6030	49446000	46350000	50310000	51870000	49110000	49590000	49269448.2758621
6031	49467000	46347000	50307000	51987000	49107000	49587000	49273944.5277361
6032	49464000	46344000	50304000	51984000	49104000	49584000	49278428.7856072
6033	49461000	46341000	50301000	51981000	49101000	49581000	49282913.0434783
6034	49482000	46338000	50298000	51978000	49218000	49578000	49287385.3073463
6035	49503000	46335000	50295000	51975000	49215000	49695000	49291833.5832084
6036	49500000	46332000	50292000	51972000	49212000	49692000	49296281.8590705
6037	49497000	46329000	50289000	51969000	49209000	49689000	49300730.1349325
6038	49494000	46326000	50286000	51966000	49206000	49686000	49305178.4107946
6039	49491000	46323000	50283000	51963000	49203000	49683000	49309626.6866567
6040	49512000	46320000	50280000	51960000	49320000	49680000	49314074.9625187
6041	49509000	46317000	50277000	51957000	49317000	49677000	49318511.2443778
6042	49530000	46434000	50274000	51954000	49314000	49674000	49322959.5202399
6043	49551000	46551000	50271000	51951000	49311000	49671000	49327383.808096
6044	49548000	46548000	50268000	51948000	49308000	49668000	49331808.095952
6045	49545000	46545000	50265000	51945000	49305000	49665000	49336232.3838081
6046	49566000	46542000	50262000	52062000	49302000	49662000	49340656.6716642
6047	49587000	46539000	50259000	52059000	49299000	49779000	49345080.9595202
6048	49584000	46536000	50256000	52056000	49296000	49776000	49349505.2473763
6049	49581000	46533000	50253000	52053000	49293000	49773000	49353941.5292354
6050	49602000	46650000	50250000	52050000	49290000	49770000	49358377.8110945
6051	49599000	46647000	50247000	52047000	49287000	49767000	49362826.0869565
6052	49620000	46644000	50364000	52044000	49284000	49764000	49367274.3628186
6053	49617000	46641000	50361000	52041000	49281000	49761000	49371734.6326837
6054	49638000	46758000	50358000	52038000	49278000	49758000	49376194.9025487
6055	49659000	46755000	50355000	52035000	49395000	49755000	49380643.1784108
6056	49656000	46752000	50352000	52032000	49392000	49752000	49385079.4602699
6057	49653000	46749000	50349000	52029000	49389000	49749000	49389503.7481259
6058	49650000	46746000	50346000	52026000	49386000	49746000	49393916.041979
6059	49671000	46743000	50343000	52023000	49383000	49863000	49398328.3358321
6060	49668000	46740000	50340000	52020000	49380000	49860000	49402740.6296852
6061	49665000	46737000	50337000	52017000	49377000	49857000	49407152.9235382
6062	49662000	46734000	50334000	52014000	49374000	49854000	49411553.2233883
6063	49659000	46731000	50331000	52011000	49371000	49851000	49415965.5172414
6064	49656000	46728000	50328000	52008000	49368000	49848000	49420389.8050975
6065	49677000	46725000	50325000	52125000	49365000	49845000	49424814.0929535
6066	49674000	46722000	50322000	52122000	49362000	49842000	49429238.3808096
6067	49671000	46719000	50319000	52119000	49359000	49839000	49433662.6686657
6068	49668000	46716000	50316000	52116000	49356000	49836000	49438074.9625187
6069	49665000	46713000	50313000	52113000	49353000	49833000	49442487.2563718
6070	49710000	46830000	50430000	52110000	49350000	49830000	49446899.5502249
6071	49707000	46827000	50427000	52107000	49347000	49827000	49451311.844078
6072	49704000	46824000	50424000	52104000	49344000	49824000	49455724.137931
6073	49749000	46941000	50421000	52101000	49461000	49821000	49460136.4317841
6074	49746000	46938000	50418000	52098000	49458000	49818000	49464536.7316342
6075	49767000	47055000	50415000	52095000	49455000	49815000	49468949.0254873
6076	49764000	47052000	50412000	52092000	49452000	49812000	49473361.3193403
6077	49761000	47049000	50409000	52089000	49449000	49809000	49477773.6131934
6078	49758000	47046000	50406000	52086000	49446000	49806000	49482185.9070465
6079	49779000	47043000	50403000	52083000	49443000	49923000	49486610.1949025
6080	49776000	47040000	50400000	52080000	49440000	49920000	49491034.4827586
6081	49773000	47037000	50397000	52077000	49437000	49917000	49495458.7706147
6082	49770000	47034000	50394000	52074000	49434000	49914000	49499883.0584708
6083	49767000	47031000	50391000	52071000	49431000	49911000	49504307.3463268
6084	49764000	47028000	50388000	52068000	49428000	49908000	49508731.6341829
6085	49761000	47025000	50385000	52065000	49425000	49905000	49513155.922039
6086	49758000	47022000	50382000	52062000	49422000	49902000	49517580.2098951
6087	49779000	47139000	50379000	52059000	49419000	49899000	49521992.5037481
6088	49776000	47136000	50376000	52056000	49416000	49896000	49526392.8035982
6089	49821000	47133000	50493000	52173000	49413000	49893000	49530793.1034483
6090	49842000	47130000	50490000	52290000	49410000	49890000	49535193.4032984
6091	49839000	47127000	50487000	52287000	49407000	49887000	49539569.7151424
6092	49836000	47124000	50484000	52284000	49404000	49884000	49543934.0329835
6093	49833000	47121000	50481000	52281000	49401000	49881000	49548298.3508246
6094	49830000	47118000	50478000	52278000	49398000	49878000	49552650.6746627
6095	49827000	47115000	50475000	52275000	49395000	49875000	49557014.9925038
6096	49824000	47112000	50472000	52272000	49392000	49872000	49561379.3103448
6097	49821000	47109000	50469000	52269000	49389000	49869000	49565755.6221889
6098	49818000	47106000	50466000	52266000	49386000	49866000	49570131.934033
6099	49815000	47103000	50463000	52263000	49383000	49863000	49574508.2458771
6100	49812000	47100000	50460000	52260000	49380000	49860000	49578872.5637181
6101	49809000	47097000	50457000	52257000	49377000	49857000	49583236.8815592
6102	49806000	47094000	50454000	52254000	49374000	49854000	49587613.1934033
6103	49803000	47091000	50451000	52251000	49371000	49851000	49591989.5052474
6104	49800000	47088000	50448000	52248000	49368000	49848000	49596365.8170915
6105	49821000	47205000	50445000	52245000	49365000	49845000	49600742.1289355
6106	49818000	47202000	50442000	52242000	49362000	49842000	49605130.4347826
6107	49815000	47199000	50439000	52239000	49359000	49839000	49609518.7406297
6108	49812000	47196000	50436000	52236000	49356000	49836000	49613907.0464768
6109	49833000	47193000	50433000	52353000	49353000	49833000	49618295.3523238
6110	49830000	47190000	50430000	52350000	49350000	49830000	49622683.6581709
6111	49851000	47307000	50427000	52347000	49347000	49827000	49627083.958021
6112	49848000	47304000	50424000	52344000	49344000	49824000	49631484.2578711
6113	49845000	47301000	50421000	52341000	49341000	49821000	49635884.5577211
6114	49842000	47298000	50418000	52338000	49338000	49818000	49640296.8515742
6115	49863000	47295000	50415000	52335000	49455000	49815000	49644709.1454273
6116	49860000	47292000	50412000	52332000	49452000	49812000	49649097.4512744
6117	49881000	47289000	50529000	52329000	49449000	49809000	49653485.7571214
6118	49878000	47286000	50526000	52326000	49446000	49806000	49657862.0689655
6119	49875000	47283000	50523000	52323000	49443000	49803000	49662238.3808096
6120	49872000	47280000	50520000	52320000	49440000	49800000	49666626.6866567
6121	49893000	47397000	50517000	52317000	49437000	49797000	49671014.9925038
6122	49890000	47394000	50514000	52314000	49434000	49794000	49675391.3043478
6123	49887000	47391000	50511000	52311000	49431000	49791000	49679767.6161919
6124	49884000	47388000	50508000	52308000	49428000	49788000	49684143.928036
6125	49881000	47385000	50505000	52305000	49425000	49785000	49688496.2518741
6126	49902000	47382000	50502000	52302000	49542000	49782000	49692836.5817091
6127	49923000	47379000	50499000	52299000	49539000	49899000	49697164.9175412
6128	49920000	47376000	50496000	52296000	49536000	49896000	49701481.2593703
6129	49941000	47373000	50493000	52293000	49653000	49893000	49705797.6011994
6130	49938000	47370000	50490000	52290000	49650000	49890000	49710113.9430285
6131	49935000	47367000	50487000	52287000	49647000	49887000	49714430.2848576
6132	49932000	47364000	50484000	52284000	49644000	49884000	49718746.6266867
6133	49929000	47361000	50481000	52281000	49641000	49881000	49723050.9745127
6134	49950000	47358000	50478000	52278000	49758000	49878000	49727355.3223388
6135	49947000	47355000	50475000	52275000	49755000	49875000	49731647.6761619
6136	49944000	47352000	50472000	52272000	49752000	49872000	49735952.023988
6137	49941000	47349000	50469000	52269000	49749000	49869000	49740256.3718141
6138	49938000	47346000	50466000	52266000	49746000	49866000	49744572.7136432
6139	49959000	47463000	50463000	52263000	49743000	49863000	49748889.0554723
6140	50004000	47580000	50580000	52260000	49740000	49860000	49753193.4032983
6141	50001000	47577000	50577000	52257000	49737000	49857000	49757497.7511244
6142	49998000	47574000	50574000	52254000	49734000	49854000	49761802.0989505
6143	49995000	47571000	50571000	52251000	49731000	49851000	49766118.4407796
6144	49992000	47568000	50568000	52248000	49728000	49848000	49770434.7826087
6145	49989000	47565000	50565000	52245000	49725000	49845000	49774751.1244378
6146	50010000	47682000	50562000	52242000	49722000	49842000	49779067.4662669
6147	50007000	47679000	50559000	52239000	49719000	49839000	49783383.808096
6148	50004000	47676000	50556000	52236000	49716000	49836000	49787700.149925
6149	50025000	47673000	50553000	52233000	49833000	49833000	49792004.4977511
6150	50022000	47670000	50550000	52230000	49830000	49830000	49796296.8515742
6151	50043000	47787000	50547000	52227000	49827000	49827000	49800589.2053973
6152	50040000	47784000	50544000	52224000	49824000	49824000	49804881.5592204
6153	50037000	47781000	50541000	52221000	49821000	49821000	49809173.9130435
6154	50058000	47898000	50538000	52218000	49818000	49818000	49813466.2668666
6155	50079000	47895000	50535000	52335000	49815000	49815000	49817758.6206897
6156	50076000	47892000	50532000	52332000	49812000	49812000	49822050.9745127
6157	50097000	47889000	50649000	52329000	49809000	49809000	49826343.3283358
6158	50094000	47886000	50646000	52326000	49806000	49806000	49830623.6881559
6159	50091000	47883000	50643000	52323000	49803000	49803000	49834904.047976
6160	50088000	47880000	50640000	52320000	49800000	49800000	49839184.4077961
6161	50085000	47877000	50637000	52317000	49797000	49797000	49843464.7676162
6162	50082000	47874000	50634000	52314000	49794000	49794000	49847745.1274363
6163	50103000	47871000	50631000	52311000	49791000	49911000	49852001.4992504
6164	50100000	47868000	50628000	52308000	49788000	49908000	49856257.8710645
6165	50097000	47865000	50625000	52305000	49785000	49905000	49860514.2428786
6166	50094000	47862000	50622000	52302000	49782000	49902000	49864782.6086957
6167	50091000	47859000	50619000	52299000	49779000	49899000	49869050.9745127
6168	50160000	47976000	50616000	52416000	49776000	50016000	49873307.3463268
6169	50157000	47973000	50613000	52413000	49773000	50013000	49877563.7181409
6170	50154000	47970000	50610000	52410000	49770000	50010000	49881808.095952
6171	50151000	47967000	50607000	52407000	49767000	50007000	49886052.4737631
6172	50148000	47964000	50604000	52404000	49764000	50004000	49890320.8395802
6173	50145000	47961000	50601000	52401000	49761000	50001000	49894589.2053973
6174	50142000	47958000	50598000	52398000	49758000	49998000	49898857.5712144
6175	50163000	47955000	50595000	52515000	49755000	49995000	49903125.9370315
6176	50160000	47952000	50592000	52512000	49752000	49992000	49907394.3028486
6177	50157000	47949000	50589000	52509000	49749000	49989000	49911674.6626687
6178	50154000	47946000	50586000	52506000	49746000	49986000	49915955.0224888
6179	50151000	47943000	50583000	52503000	49743000	49983000	49920235.3823088
6180	50148000	47940000	50580000	52500000	49740000	49980000	49924515.7421289
6181	50145000	47937000	50577000	52497000	49737000	49977000	49928796.101949
6182	50142000	47934000	50574000	52494000	49734000	49974000	49933076.4617691
6183	50139000	47931000	50571000	52491000	49731000	49971000	49937344.8275862
6184	50136000	47928000	50568000	52488000	49728000	49968000	49941637.1814093
6185	50133000	47925000	50565000	52485000	49725000	49965000	49945917.5412294
6186	50154000	47922000	50562000	52482000	49842000	49962000	49950209.8950525
6187	50151000	47919000	50559000	52479000	49839000	49959000	49954502.2488756
6188	50148000	47916000	50556000	52476000	49836000	49956000	49958770.6146926
6189	50169000	47913000	50553000	52473000	49833000	50073000	49963050.9745127
6190	50190000	47910000	50550000	52470000	49950000	50070000	49967331.3343328
6191	50211000	47907000	50547000	52587000	49947000	50067000	49971611.6941529
6192	50208000	47904000	50544000	52584000	49944000	50064000	49975892.053973
6193	50205000	47901000	50541000	52581000	49941000	50061000	49980172.4137931
6194	50202000	47898000	50538000	52578000	49938000	50058000	49984464.7676162
6195	50199000	47895000	50535000	52575000	49935000	50055000	49988745.1274363
6196	50196000	47892000	50532000	52572000	49932000	50052000	49993001.4992504
6197	50193000	47889000	50529000	52569000	49929000	50049000	49997257.8710645
6198	50214000	47886000	50526000	52686000	49926000	50046000	50001514.2428786
6199	50211000	47883000	50523000	52683000	49923000	50043000	50005770.6146927
6200	50208000	47880000	50520000	52680000	49920000	50040000	50010026.9865067
6201	50205000	47877000	50517000	52677000	49917000	50037000	50014295.3523238
6202	50202000	47874000	50514000	52674000	49914000	50034000	50018563.7181409
6203	50223000	47871000	50631000	52671000	49911000	50031000	50022832.083958
6204	50244000	47988000	50628000	52668000	49908000	50028000	50027100.4497751
6205	50241000	47985000	50625000	52665000	49905000	50025000	50031368.8155922
6206	50238000	47982000	50622000	52662000	49902000	50022000	50035625.1874063
6207	50283000	47979000	50619000	52779000	49899000	50139000	50039881.5592204
6208	50280000	47976000	50616000	52776000	49896000	50136000	50044125.9370315
6209	50277000	47973000	50613000	52773000	49893000	50133000	50048358.3208396
6210	50274000	47970000	50610000	52770000	49890000	50130000	50052590.7046477
6211	50271000	47967000	50607000	52767000	49887000	50127000	50056823.0884558
6212	50268000	47964000	50604000	52764000	49884000	50124000	50061055.4722639
6213	50265000	47961000	50601000	52761000	49881000	50121000	50065287.856072
6214	50262000	47958000	50598000	52758000	49878000	50118000	50069508.2458771
6215	50259000	47955000	50595000	52755000	49875000	50115000	50073728.6356822
6216	50256000	47952000	50592000	52752000	49872000	50112000	50077949.0254873
6217	50277000	47949000	50589000	52869000	49869000	50109000	50082169.4152924
6218	50274000	47946000	50586000	52866000	49866000	50106000	50086389.8050975
6219	50271000	47943000	50583000	52863000	49863000	50103000	50090598.2008996
6220	50292000	47940000	50700000	52860000	49860000	50100000	50094806.5967017
6221	50289000	47937000	50697000	52857000	49857000	50097000	50099014.9925038
6222	50286000	47934000	50694000	52854000	49854000	50094000	50103223.3883058
6223	50283000	47931000	50691000	52851000	49851000	50091000	50107419.7901049
6224	50280000	47928000	50688000	52848000	49848000	50088000	50111616.191904
6225	50301000	47925000	50685000	52965000	49845000	50085000	50115812.5937032
