envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
209	2133000	2013000	2013000	2373000	2013000	2253000	
210	2130000	2010000	2010000	2370000	2010000	2250000	
211	2151000	2007000	2127000	2367000	2007000	2247000	
212	2172000	2004000	2244000	2364000	2004000	2244000	
213	2241000	2121000	2241000	2361000	2121000	2361000	
214	2286000	2238000	2358000	2358000	2118000	2358000	
215	2283000	2235000	2355000	2355000	2115000	2355000	
216	2304000	2352000	2352000	2352000	2112000	2352000	
217	2349000	2469000	2349000	2349000	2109000	2469000	
218	2394000	2466000	2466000	2346000	2226000	2466000	
219	2391000	2463000	2463000	2343000	2223000	2463000	
220	2412000	2460000	2460000	2340000	2340000	2460000	
221	2433000	2457000	2457000	2337000	2337000	2577000	
222	2454000	2454000	2454000	2454000	2334000	2574000	
223	2499000	2451000	2571000	2451000	2331000	2691000	
224	2496000	2448000	2568000	2448000	2328000	2688000	
225	2493000	2445000	2565000	2445000	2325000	2685000	
226	2562000	2562000	2562000	2562000	2442000	2682000	
227	2607000	2679000	2679000	2559000	2439000	2679000	
228	2604000	2676000	2676000	2556000	2436000	2676000	
229	2601000	2673000	2673000	2553000	2433000	2673000	
230	2598000	2670000	2670000	2550000	2430000	2670000	
231	2619000	2667000	2667000	2667000	2427000	2667000	
232	2616000	2664000	2664000	2664000	2424000	2664000	
233	2637000	2661000	2661000	2781000	2421000	2661000	
234	2634000	2658000	2658000	2778000	2418000	2658000	
235	2631000	2655000	2655000	2775000	2415000	2655000	
236	2652000	2652000	2772000	2772000	2412000	2652000	
237	2697000	2649000	2889000	2889000	2409000	2649000	
238	2694000	2646000	2886000	2886000	2406000	2646000	
239	2715000	2643000	2883000	3003000	2403000	2643000	
240	2712000	2640000	2880000	3e+06	2400000	2640000	
241	2733000	2757000	2877000	2997000	2397000	2637000	
242	2730000	2754000	2874000	2994000	2394000	2634000	
243	2727000	2751000	2871000	2991000	2391000	2631000	
244	2724000	2748000	2868000	2988000	2388000	2628000	
245	2745000	2745000	2865000	3105000	2385000	2625000	
246	2742000	2742000	2862000	3102000	2382000	2622000	
247	2763000	2739000	2859000	3099000	2499000	2619000	
248	2784000	2736000	2976000	3096000	2496000	2616000	
249	2805000	2853000	2973000	3093000	2493000	2613000	
250	2802000	2850000	2970000	3090000	2490000	2610000	
251	2799000	2847000	2967000	3087000	2487000	2607000	
252	2844000	2844000	3084000	3084000	2604000	2604000	
253	2841000	2841000	3081000	3081000	2601000	2601000	
254	2838000	2838000	3078000	3078000	2598000	2598000	
255	2859000	2835000	3075000	3075000	2715000	2595000	
256	2856000	2832000	3072000	3072000	2712000	2592000	
257	2853000	2829000	3069000	3069000	2709000	2589000	
258	2850000	2826000	3066000	3066000	2706000	2586000	
259	2847000	2823000	3063000	3063000	2703000	2583000	
260	2844000	2820000	3060000	3060000	2700000	2580000	
261	2841000	2817000	3057000	3057000	2697000	2577000	
262	2838000	2814000	3054000	3054000	2694000	2574000	
263	2859000	2811000	3051000	3051000	2691000	2691000	
264	2880000	2808000	3048000	3048000	2808000	2688000	
265	2901000	2925000	3045000	3045000	2805000	2685000	
266	2922000	2922000	3042000	3042000	2922000	2682000	
267	2919000	2919000	3039000	3039000	2919000	2679000	
268	2916000	2916000	3036000	3036000	2916000	2676000	
269	2913000	2913000	3033000	3033000	2913000	2673000	
270	2910000	2910000	3030000	3030000	2910000	2670000	
271	2931000	2907000	3027000	3027000	2907000	2787000	
272	2928000	2904000	3024000	3024000	2904000	2784000	
273	2949000	2901000	3021000	3021000	2901000	2901000	
274	2994000	2898000	3138000	3138000	2898000	2898000	
275	3015000	2895000	3135000	3135000	3015000	2895000	
276	3012000	2892000	3132000	3132000	3012000	2892000	
277	3009000	2889000	3129000	3129000	3009000	2889000	
278	3030000	2886000	3126000	3246000	3006000	2886000	
279	3051000	3003000	3123000	3243000	3003000	2883000	
280	3072000	3e+06	3120000	3360000	3e+06	2880000	
281	3069000	2997000	3117000	3357000	2997000	2877000	
282	3066000	2994000	3114000	3354000	2994000	2874000	
283	3063000	2991000	3111000	3351000	2991000	2871000	
284	3084000	3108000	3108000	3348000	2988000	2868000	
285	3105000	3105000	3225000	3345000	2985000	2865000	
